Year,Lat,Lon,days_below_55F,days_below_32F,days_below_28F,days_below_26F,annual_min_temp_F
2024,34.5,-86.25,160,28,12,7,10.414118
2024,34.5,-86.0,160,32,13,7,8.905914
2024,34.5,-85.75,165,35,19,9,7.0365353
2024,34.5,-85.5,165,39,18,11,7.254505
2024,34.5,-85.25,161,40,18,10,8.294195
2024,34.5,-85.0,157,39,17,10,9.792896
2024,34.5,-84.75,162,38,16,10,8.71607
2024,34.5,-84.5,172,38,20,11,6.8281803
2024,34.5,-84.25,176,37,21,9,6.4494267
2024,34.5,-84.0,178,37,18,9,8.382086
2024,34.5,-83.75,172,36,18,9,12.389898
2024,34.5,-83.5,170,34,17,8,15.60384
2024,34.5,-83.25,166,31,11,8,18.149591
2024,34.5,-83.0,167,27,10,7,19.11375
2024,34.5,-82.75,167,28,13,8,16.43748
2024,34.5,-82.5,166,32,14,11,16.753887
2024,34.5,-82.25,166,36,19,12,16.408916
2024,34.5,-82.0,162,34,20,14,17.642902
2024,34.5,-81.75,160,28,15,11,18.68133
2024,34.5,-81.5,161,25,13,8,19.205158
2024,34.5,-81.25,161,23,10,7,19.395
2024,34.5,-81.0,161,24,10,6,19.310627
2024,34.5,-80.75,163,26,12,9,18.883038
2024,34.5,-80.5,166,27,13,11,18.145636
2024,34.5,-80.25,165,28,14,12,17.094463
2024,34.5,-80.0,162,29,15,14,17.252666
2024,34.5,-79.75,161,26,15,13,16.659405
2024,34.5,-79.5,162,27,15,12,16.689728
2024,34.5,-79.25,159,27,15,12,16.995586
2024,34.5,-79.0,156,23,15,11,15.842463
2024,34.5,-78.75,158,28,17,11,15.290508
2024,34.5,-78.5,160,28,17,15,15.135822
2024,34.5,-78.25,159,27,17,15,15.55418
2024,34.5,-78.0,159,27,17,15,15.898712
2024,34.5,-77.75,144,16,5,4,21.038996
2024,34.25,-95.0,155,28,14,9,5.743389
2024,34.25,-94.75,156,26,14,9,5.7996407
2024,34.25,-94.5,158,29,14,10,5.869953
2024,34.25,-94.25,157,28,14,11,5.7222958
2024,34.25,-94.0,158,28,13,11,5.7785454
2024,34.25,-93.75,159,26,14,10,6.3586235
2024,34.25,-93.5,157,26,14,10,7.4238586
2024,34.25,-93.25,152,27,14,11,8.190266
2024,34.25,-93.0,154,28,15,11,7.698023
2024,34.25,-92.75,148,26,13,10,8.389118
2024,34.25,-92.5,147,27,15,10,2.525055
2024,34.25,-92.25,149,30,18,11,1.7983646
2024,34.25,-92.0,146,29,18,11,0.42375565
2024,34.25,-91.75,142,27,16,12,-5.543331
2024,34.25,-91.5,142,28,16,11,-6.682396
2024,34.25,-91.25,145,27,16,11,-4.7229004
2024,34.25,-91.0,142,28,14,11,-5.434349
2024,34.25,-90.75,141,29,15,10,-6.2640343
2024,34.25,-90.5,142,31,16,11,-6.4538803
2024,34.25,-90.25,147,33,18,15,-8.18708
2024,34.25,-90.0,144,31,17,10,-5.413254
2024,34.25,-89.75,146,28,11,8,0.51867676
2024,34.25,-89.5,148,29,13,10,-0.8137436
2024,34.25,-89.25,148,33,20,13,-0.04179001
2024,34.25,-89.0,150,33,21,13,1.3985176
2024,34.25,-88.75,148,33,21,11,3.5017395
2024,34.25,-88.5,147,31,19,9,3.5790825
2024,34.25,-88.25,148,32,19,10,6.7307854
2024,34.25,-88.0,151,32,21,11,6.476618
2024,34.25,-87.75,151,35,20,12,6.519848
2024,34.25,-87.5,156,33,23,12,6.6453667
2024,34.25,-87.25,155,34,23,12,6.3606014
2024,34.25,-87.0,156,33,20,12,7.569977
2024,34.25,-86.75,159,36,22,13,6.1681767
2024,34.25,-86.5,159,33,17,8,7.991852
2024,34.25,-86.25,157,31,12,8,9.591461
2024,34.25,-86.0,157,33,15,9,7.633259
2024,34.25,-85.75,156,33,16,9,8.463989
2024,34.25,-85.5,154,33,16,11,8.618677
2024,34.25,-85.25,157,35,16,11,9.072193
2024,34.25,-85.0,157,37,17,10,10.179615
2024,34.25,-84.75,161,36,16,10,9.153107
2024,34.25,-84.5,163,35,19,10,8.632793
2024,34.25,-84.25,167,34,18,10,9.497639
2024,34.25,-84.0,168,34,14,9,11.908916
2024,34.25,-83.75,167,34,15,8,15.037165
2024,34.25,-83.5,163,33,11,8,17.267553
2024,34.25,-83.25,161,30,12,8,18.486652
2024,34.25,-83.0,162,27,11,8,18.491486
2024,34.25,-82.75,160,26,12,8,16.746857
2024,34.25,-82.5,157,26,12,8,17.294855
2024,34.25,-82.25,156,29,14,9,17.133137
2024,34.25,-82.0,158,29,14,9,18.064777
2024,34.25,-81.75,160,25,12,7,18.800861
2024,34.25,-81.5,159,23,9,5,18.764385
2024,34.25,-81.25,153,11,3,2,20.87508
2024,34.25,-81.0,158,24,11,6,18.732746
2024,34.25,-80.75,163,25,14,9,17.590168
2024,34.25,-80.5,163,27,14,12,16.313995
2024,34.25,-80.25,160,26,14,10,16.595245
2024,34.25,-80.0,158,25,14,9,16.595245
2024,34.25,-79.75,157,26,14,11,16.684015
2024,34.25,-79.5,155,26,15,8,16.054718
2024,34.25,-79.25,153,27,15,9,16.163702
2024,34.25,-79.0,156,26,15,9,15.660969
2024,34.25,-78.75,156,25,15,9,15.399494
2024,34.25,-78.5,155,27,16,11,14.99168
2024,34.25,-78.25,149,22,15,7,16.89715
2024,34.25,-78.0,136,16,8,4,20.550323
2024,34.0,-95.0,148,24,11,9,7.74378
2024,34.0,-94.75,148,24,13,9,7.835186
2024,34.0,-94.5,149,27,13,8,8.060186
2024,34.0,-94.25,150,29,14,9,8.123468
2024,34.0,-94.0,148,25,12,8,8.485577
2024,34.0,-93.75,148,25,11,8,8.636749
2024,34.0,-93.5,147,25,12,9,8.907452
2024,34.0,-93.25,147,25,12,10,8.5624275
2024,34.0,-93.0,144,25,14,10,7.929615
2024,34.0,-92.75,144,26,13,9,7.2580204
2024,34.0,-92.5,145,26,13,10,2.7088013
2024,34.0,-92.25,142,28,15,11,1.7375546
2024,34.0,-92.0,143,28,14,11,-3.0894241
2024,34.0,-91.75,142,26,14,9,-5.5363007
2024,34.0,-91.5,139,27,14,11,-6.919945
2024,34.0,-91.25,138,26,14,10,-3.0111198
2024,34.0,-91.0,139,25,14,9,-4.2275276
2024,34.0,-90.75,140,28,15,9,-3.0155983
2024,34.0,-90.5,141,29,16,10,-3.1105194
2024,34.0,-90.25,146,31,19,12,-0.45622253
2024,34.0,-90.0,143,29,13,9,1.7385979
2024,34.0,-89.75,141,26,12,9,5.6564884
2024,34.0,-89.5,141,27,12,6,6.333521
2024,34.0,-89.25,145,32,17,11,6.44602
2024,34.0,-89.0,147,33,21,11,6.305395
2024,34.0,-88.75,147,33,22,12,6.692114
2024,34.0,-88.5,146,32,22,11,7.353052
2024,34.0,-88.25,149,33,19,10,7.2827396
2024,34.0,-88.0,151,34,20,12,6.8633366
2024,34.0,-87.75,150,34,19,12,7.200836
2024,34.0,-87.5,151,31,19,10,7.587555
2024,34.0,-87.25,153,30,18,10,7.9426327
2024,34.0,-87.0,153,30,15,8,8.462946
2024,34.0,-86.75,155,34,19,11,7.504114
2024,34.0,-86.5,156,33,14,8,8.617634
2024,34.0,-86.25,151,33,13,8,9.303181
2024,34.0,-86.0,150,34,16,9,9.085211
2024,34.0,-85.75,149,33,12,9,10.457348
2024,34.0,-85.5,149,32,12,9,9.5925045
2024,34.0,-85.25,153,33,15,10,9.782349
2024,34.0,-85.0,155,34,16,11,9.775372
2024,34.0,-84.75,157,34,17,11,9.166729
2024,34.0,-84.5,158,34,16,10,10.446857
2024,34.0,-84.25,159,32,15,9,11.490997
2024,34.0,-84.0,157,35,15,9,13.516382
2024,34.0,-83.75,160,35,16,9,14.975367
2024,34.0,-83.5,161,34,13,8,16.792944
2024,34.0,-83.25,160,31,13,8,17.991772
2024,34.0,-83.0,155,30,13,8,17.21048
2024,34.0,-82.75,153,27,11,8,16.869465
2024,34.0,-82.5,153,22,8,5,18.226496
2024,34.0,-82.25,154,23,7,6,18.718683
2024,34.0,-82.0,155,23,8,7,18.81009
2024,34.0,-81.75,155,25,11,7,17.449543
2024,34.0,-81.5,151,17,7,7,18.47259
2024,34.0,-81.25,152,14,7,4,18.89798
2024,34.0,-81.0,158,24,11,7,17.038214
2024,34.0,-80.75,162,25,15,9,15.9413395
2024,34.0,-80.5,158,25,15,9,16.563604
2024,34.0,-80.25,158,23,14,7,16.830791
2024,34.0,-80.0,159,24,14,7,16.202374
2024,34.0,-79.75,153,24,14,8,16.255108
2024,34.0,-79.5,149,24,14,7,15.794561
2024,34.0,-79.25,147,23,14,7,16.409796
2024,34.0,-79.0,147,25,14,7,16.740265
2024,34.0,-78.75,140,18,8,6,19.29964
2024,34.0,-78.5,130,8,4,1,23.580791
2024,34.0,-78.25,123,7,1,1,24.01673
2024,34.0,-78.0,114,5,1,1,24.86048
2024,33.75,-95.0,147,25,13,10,8.981281
2024,33.75,-94.75,145,26,13,9,9.111359
2024,33.75,-94.5,146,28,13,10,9.225836
2024,33.75,-94.25,149,26,12,9,9.962139
2024,33.75,-94.0,144,22,11,8,10.338312
2024,33.75,-93.75,143,24,12,8,10.112818
2024,33.75,-93.5,144,23,12,8,10.067608
2024,33.75,-93.25,140,24,12,8,9.293676
2024,33.75,-93.0,141,23,13,8,8.084301
2024,33.75,-92.75,142,24,13,8,7.292242
2024,33.75,-92.5,141,26,13,8,6.4142704
2024,33.75,-92.25,140,25,13,8,4.969349
2024,33.75,-92.0,139,25,13,7,1.7841911
2024,33.75,-91.75,139,26,12,8,-0.9228401
2024,33.75,-91.5,139,26,13,10,-2.1568222
2024,33.75,-91.25,137,25,12,8,1.3236446
2024,33.75,-91.0,138,25,12,8,2.447712
2024,33.75,-90.75,139,26,14,8,3.2633362
2024,33.75,-90.5,138,27,15,8,3.8434143
2024,33.75,-90.25,139,28,18,10,7.668415
2024,33.75,-90.0,139,28,12,8,9.360474
2024,33.75,-89.75,140,27,12,7,9.198755
2024,33.75,-89.5,140,29,10,6,8.839117
2024,33.75,-89.25,145,30,15,8,7.8934135
2024,33.75,-89.0,146,33,20,10,8.028051
2024,33.75,-88.75,145,33,21,13,8.175709
2024,33.75,-88.5,147,33,21,14,7.9964104
2024,33.75,-88.25,149,33,21,11,7.8301334
2024,33.75,-88.0,148,32,21,11,7.601618
2024,33.75,-87.75,147,33,15,10,8.083258
2024,33.75,-87.5,149,31,16,10,8.473492
2024,33.75,-87.25,147,32,19,10,8.332867
2024,33.75,-87.0,149,33,18,10,8.730133
2024,33.75,-86.75,148,33,19,10,8.244976
2024,33.75,-86.5,150,33,12,8,9.700445
2024,33.75,-86.25,149,32,13,9,10.337818
2024,33.75,-86.0,150,33,14,9,10.752661
2024,33.75,-85.75,151,33,12,8,11.22727
2024,33.75,-85.5,152,32,11,8,10.38352
2024,33.75,-85.25,151,33,13,8,10.16209
2024,33.75,-85.0,155,34,14,8,9.727032
2024,33.75,-84.75,154,33,17,10,10.622198
2024,33.75,-84.5,153,33,17,8,13.065832
2024,33.75,-84.25,154,35,15,8,12.999584
2024,33.75,-84.0,153,35,15,8,13.600758
2024,33.75,-83.75,151,32,16,8,15.066772
2024,33.75,-83.5,153,31,15,8,16.399195
2024,33.75,-83.25,153,32,14,8,17.559351
2024,33.75,-83.0,153,31,13,8,16.599201
2024,33.75,-82.75,153,30,11,7,17.344074
2024,33.75,-82.5,152,22,7,7,18.89095
2024,33.75,-82.25,152,17,6,5,19.72459
2024,33.75,-82.0,152,23,9,7,18.131573
2024,33.75,-81.75,154,24,11,7,16.749933
2024,33.75,-81.5,156,25,13,7,15.923761
2024,33.75,-81.25,156,26,13,7,15.649542
2024,33.75,-81.0,155,25,14,7,15.902668
2024,33.75,-80.75,154,24,13,7,17.393291
2024,33.75,-80.5,151,23,12,6,18.019073
2024,33.75,-80.25,144,23,14,6,17.85384
2024,33.75,-80.0,141,22,14,6,17.485577
2024,33.75,-79.75,143,23,14,8,16.849249
2024,33.75,-79.5,142,22,14,8,15.928156
2024,33.75,-79.25,141,22,13,7,16.684015
2024,33.75,-79.0,133,11,5,3,21.263996
2024,33.5,-95.0,145,24,10,9,9.98675
2024,33.5,-94.75,143,24,11,9,9.518566
2024,33.5,-94.5,143,23,10,8,9.578333
2024,33.5,-94.25,143,21,11,8,10.298101
2024,33.5,-94.0,142,20,11,8,10.491461
2024,33.5,-93.75,138,22,12,8,9.324274
2024,33.5,-93.5,138,20,11,7,10.582867
2024,33.5,-93.25,138,21,11,7,10.524145
2024,33.5,-93.0,138,23,12,7,9.3112545
2024,33.5,-92.75,138,24,12,8,8.487555
2024,33.5,-92.5,138,25,12,9,9.932476
2024,33.5,-92.25,138,25,11,9,9.718958
2024,33.5,-92.0,138,25,10,10,7.5884895
2024,33.5,-91.75,139,27,13,10,4.7724724
2024,33.5,-91.5,135,23,12,10,5.3701286
2024,33.5,-91.25,133,23,9,8,8.460363
2024,33.5,-91.0,134,24,9,8,9.405132
2024,33.5,-90.75,133,25,8,8,9.05357
2024,33.5,-90.5,134,25,9,8,9.682867
2024,33.5,-90.25,137,27,14,8,9.018414
2024,33.5,-90.0,140,31,14,8,9.037037
2024,33.5,-89.75,144,29,16,7,8.674927
2024,33.5,-89.5,144,30,16,7,8.502661
2024,33.5,-89.25,144,30,17,8,8.29771
2024,33.5,-89.0,144,31,18,9,8.645758
2024,33.5,-88.75,145,34,21,11,9.893805
2024,33.5,-88.5,148,33,20,15,9.283569
2024,33.5,-88.25,149,32,20,11,8.590992
2024,33.5,-88.0,145,32,15,9,8.466461
2024,33.5,-87.75,141,31,13,9,8.793415
2024,33.5,-87.5,144,30,16,9,9.21529
2024,33.5,-87.25,143,31,16,10,9.102789
2024,33.5,-87.0,149,34,19,10,8.392633
2024,33.5,-86.75,150,34,19,11,8.678442
2024,33.5,-86.5,146,32,15,8,10.643677
2024,33.5,-86.25,147,31,13,8,11.2026615
2024,33.5,-86.0,151,34,13,8,11.972584
2024,33.5,-85.75,153,34,15,9,10.970631
2024,33.5,-85.5,153,31,11,7,11.56834
2024,33.5,-85.25,153,33,13,8,10.809845
2024,33.5,-85.0,152,33,15,8,11.17547
2024,33.5,-84.75,151,33,16,8,12.239826
2024,33.5,-84.5,153,33,16,11,14.113653
2024,33.5,-84.25,149,32,15,7,14.075367
2024,33.5,-84.0,149,30,14,7,14.63435
2024,33.5,-83.75,149,30,11,7,15.499195
2024,33.5,-83.5,151,28,11,8,16.633038
2024,33.5,-83.25,150,26,11,8,16.9367
2024,33.5,-83.0,149,24,9,7,17.808575
2024,33.5,-82.75,149,24,7,7,18.574982
2024,33.5,-82.5,152,23,7,7,18.529278
2024,33.5,-82.25,151,18,7,7,19.126934
2024,33.5,-82.0,150,22,9,7,17.544464
2024,33.5,-81.75,150,23,10,7,17.083918
2024,33.5,-81.5,153,25,11,7,16.240168
2024,33.5,-81.25,151,25,11,7,16.138214
2024,33.5,-81.0,149,23,11,7,17.382746
2024,33.5,-80.75,144,20,8,5,18.866339
2024,33.5,-80.5,140,18,6,5,19.340948
2024,33.5,-80.25,140,19,8,4,19.077276
2024,33.5,-80.0,134,14,6,4,20.202276
2024,33.5,-79.75,139,22,10,6,17.784405
2024,33.5,-79.5,139,22,10,6,17.313313
2024,33.5,-79.25,128,9,4,2,22.599934
2024,33.25,-95.0,135,22,9,8,10.243336
2024,33.25,-94.75,136,23,9,9,9.529114
2024,33.25,-94.5,136,22,9,8,9.043957
2024,33.25,-94.25,136,19,9,7,8.888336
2024,33.25,-94.0,135,18,11,7,8.649273
2024,33.25,-93.75,136,21,12,7,8.867243
2024,33.25,-93.5,133,18,9,6,9.612555
2024,33.25,-93.25,133,21,10,6,10.31568
2024,33.25,-93.0,137,22,11,7,10.329742
2024,33.25,-92.75,136,23,11,7,9.580914
2024,33.25,-92.5,137,25,11,8,9.805914
2024,33.25,-92.25,136,25,11,9,9.886774
2024,33.25,-92.0,137,26,10,9,9.109821
2024,33.25,-91.75,137,26,11,10,8.541773
2024,33.25,-91.5,136,24,10,8,9.736536
2024,33.25,-91.25,131,22,9,7,10.345287
2024,33.25,-91.0,133,22,9,7,10.675756
2024,33.25,-90.75,133,24,8,6,11.027319
2024,33.25,-90.5,133,22,7,6,10.941462
2024,33.25,-90.25,136,27,11,8,9.5713005
2024,33.25,-90.0,140,30,12,9,9.803333
2024,33.25,-89.75,143,29,15,8,9.578333
2024,33.25,-89.5,143,29,17,9,9.84552
2024,33.25,-89.25,145,28,17,9,9.845631
2024,33.25,-89.0,140,30,17,9,8.870758
2024,33.25,-88.75,143,34,19,12,9.322241
2024,33.25,-88.5,141,34,16,9,9.895288
2024,33.25,-88.25,140,29,12,8,9.879742
2024,33.25,-88.0,136,31,11,8,9.563335
2024,33.25,-87.75,139,31,14,9,9.27857
2024,33.25,-87.5,141,30,15,9,9.448364
2024,33.25,-87.25,140,29,15,9,9.462427
2024,33.25,-87.0,145,32,15,9,9.262035
2024,33.25,-86.75,146,32,15,8,10.4995365
2024,33.25,-86.5,145,31,12,8,12.830395
2024,33.25,-86.25,145,30,13,8,12.194067
2024,33.25,-86.0,148,30,12,8,11.149927
2024,33.25,-85.75,150,28,11,7,12.961407
2024,33.25,-85.5,147,27,8,6,13.446564
2024,33.25,-85.25,148,27,10,7,13.731329
2024,33.25,-85.0,149,32,14,7,14.24461
2024,33.25,-84.75,150,32,14,8,14.729767
2024,33.25,-84.5,146,32,15,8,14.809748
2024,33.25,-84.25,145,29,15,8,14.93631
2024,33.25,-84.0,145,26,11,7,15.994898
2024,33.25,-83.75,145,22,9,6,16.824585
2024,33.25,-83.5,145,20,8,6,17.499584
2024,33.25,-83.25,147,22,10,7,17.249592
2024,33.25,-83.0,145,23,9,7,17.295294
2024,33.25,-82.75,145,23,8,7,17.478107
2024,33.25,-82.5,148,21,7,7,17.766388
2024,33.25,-82.25,148,19,7,7,18.03709
2024,33.25,-82.0,148,23,9,7,17.882404
2024,33.25,-81.75,147,26,10,7,18.121027
2024,33.25,-81.5,144,23,10,7,18.124542
2024,33.25,-81.25,141,21,10,7,17.621807
2024,33.25,-81.0,138,21,11,6,18.556965
2024,33.25,-80.75,139,21,10,6,19.193293
2024,33.25,-80.5,139,20,9,7,19.850714
2024,33.25,-80.25,135,14,6,3,20.321808
2024,33.25,-80.0,128,7,3,1,22.228596
2024,33.25,-79.75,134,17,5,4,20.272589
2024,33.25,-79.5,124,8,4,2,22.040949
2024,33.25,-79.25,109,3,1,1,25.389141
2024,33.0,-95.0,132,18,9,8,10.576771
2024,33.0,-94.75,133,20,9,7,9.42716
2024,33.0,-94.5,133,16,8,7,10.467785
2024,33.0,-94.25,131,17,8,7,9.806957
2024,33.0,-94.0,130,20,9,7,8.625708
2024,33.0,-93.75,132,21,10,7,8.944586
2024,33.0,-93.5,130,18,8,6,9.570368
2024,33.0,-93.25,131,18,9,6,9.774273
2024,33.0,-93.0,133,20,10,6,9.932476
2024,33.0,-92.75,133,22,10,7,9.689899
2024,33.0,-92.5,133,22,10,7,9.489508
2024,33.0,-92.25,135,22,11,6,10.516071
2024,33.0,-92.0,135,22,11,6,10.851099
2024,33.0,-91.75,134,22,10,6,11.125317
2024,33.0,-91.5,133,23,10,7,11.368336
2024,33.0,-91.25,131,23,9,6,12.373804
2024,33.0,-91.0,133,25,8,6,12.575733
2024,33.0,-90.75,133,25,8,6,12.315577
2024,33.0,-90.5,134,24,8,6,12.19956
2024,33.0,-90.25,137,26,9,7,11.824926
2024,33.0,-90.0,143,29,17,10,10.603851
2024,33.0,-89.75,142,30,20,11,9.376898
2024,33.0,-89.5,142,30,18,9,10.252289
2024,33.0,-89.25,142,29,17,9,9.223804
2024,33.0,-89.0,142,33,18,11,10.180054
2024,33.0,-88.75,138,30,15,9,10.20318
2024,33.0,-88.5,134,28,12,7,10.31568
2024,33.0,-88.25,134,28,12,8,10.846539
2024,33.0,-88.0,137,28,11,8,10.963598
2024,33.0,-87.75,132,28,11,7,11.6245365
2024,33.0,-87.5,134,28,11,7,11.7018795
2024,33.0,-87.25,136,29,10,8,11.617504
2024,33.0,-87.0,140,29,12,8,11.93391
2024,33.0,-86.75,144,31,13,9,11.72649
2024,33.0,-86.5,142,26,9,6,13.846411
2024,33.0,-86.25,141,23,8,5,14.496801
2024,33.0,-86.0,141,25,9,6,14.451099
2024,33.0,-85.75,144,27,8,7,15.158672
2024,33.0,-85.5,143,25,8,7,15.858282
2024,33.0,-85.25,144,23,10,5,16.56844
2024,33.0,-85.0,144,24,11,6,16.504114
2024,33.0,-84.75,142,25,11,7,16.345911
2024,33.0,-84.5,143,27,13,7,15.867512
2024,33.0,-84.25,143,22,10,7,16.701538
2024,33.0,-84.0,143,18,8,6,17.228882
2024,33.0,-83.75,142,16,8,6,17.685913
2024,33.0,-83.5,143,16,7,6,18.20271
2024,33.0,-83.25,145,23,10,7,18.338995
2024,33.0,-83.0,144,23,10,7,18.54334
2024,33.0,-82.75,146,21,9,7,18.59959
2024,33.0,-82.5,145,20,9,7,18.416779
2024,33.0,-82.25,143,22,9,7,18.251545
2024,33.0,-82.0,143,21,9,7,18.532795
2024,33.0,-81.75,141,22,9,8,18.715607
2024,33.0,-81.5,139,21,9,7,18.845684
2024,33.0,-81.25,136,18,9,7,18.950714
2024,33.0,-81.0,136,18,9,6,19.980793
2024,33.0,-80.75,136,22,9,7,20.648762
2024,33.0,-80.5,136,21,8,7,20.862774
2024,33.0,-80.25,132,19,7,6,21.049541
2024,33.0,-80.0,130,13,3,2,21.112823
2024,33.0,-79.75,121,9,4,1,22.20047
2024,32.75,-95.0,133,18,9,6,10.20763
2024,32.75,-94.75,130,17,8,7,10.067005
2024,32.75,-94.5,131,18,8,7,9.406067
2024,32.75,-94.25,127,14,8,6,10.267395
2024,32.75,-94.0,126,12,7,6,11.722973
2024,32.75,-93.75,128,16,7,6,12.085083
2024,32.75,-93.5,128,14,8,5,10.872192
2024,32.75,-93.25,129,14,8,5,9.883259
2024,32.75,-93.0,128,16,9,5,9.55279
2024,32.75,-92.75,130,17,9,5,9.545757
2024,32.75,-92.5,133,22,9,6,8.519196
2024,32.75,-92.25,132,22,9,6,9.508129
2024,32.75,-92.0,130,23,10,6,10.6401615
2024,32.75,-91.75,131,23,10,6,12.025318
2024,32.75,-91.5,131,22,9,6,13.913208
2024,32.75,-91.25,130,21,7,5,13.908649
2024,32.75,-91.0,130,22,10,5,13.848883
2024,32.75,-90.75,132,23,10,6,13.18899
2024,32.75,-90.5,134,23,9,7,12.387426
2024,32.75,-90.25,137,27,15,9,11.078461
2024,32.75,-90.0,139,28,16,10,10.987055
2024,32.75,-89.75,137,29,15,9,10.744587
2024,32.75,-89.5,135,28,12,7,9.313726
2024,32.75,-89.25,141,28,14,6,8.800446
2024,32.75,-89.0,139,26,12,6,9.317242
2024,32.75,-88.75,136,26,12,6,10.337818
2024,32.75,-88.5,136,28,13,8,10.288599
2024,32.75,-88.25,132,28,18,10,9.996801
2024,32.75,-88.0,129,28,13,8,11.023365
2024,32.75,-87.75,133,28,14,9,11.297583
2024,32.75,-87.5,132,25,12,7,12.334692
2024,32.75,-87.25,132,25,9,7,13.3120365
2024,32.75,-87.0,137,27,9,7,14.09602
2024,32.75,-86.75,140,27,10,8,15.105005
2024,32.75,-86.5,138,23,10,8,15.948645
2024,32.75,-86.25,137,18,7,6,16.45138
2024,32.75,-86.0,136,18,7,6,16.86974
2024,32.75,-85.75,134,18,8,4,17.411144
2024,32.75,-85.5,136,22,8,5,17.368958
2024,32.75,-85.25,138,21,7,4,17.372473
2024,32.75,-85.0,138,22,7,4,17.562317
2024,32.75,-84.75,138,22,7,6,17.88927
2024,32.75,-84.5,141,19,7,5,17.88982
2024,32.75,-84.25,142,20,12,6,17.840216
2024,32.75,-84.0,142,20,11,7,17.713654
2024,32.75,-83.75,141,20,11,8,18.005451
2024,32.75,-83.5,140,22,10,7,18.374975
2024,32.75,-83.25,141,21,10,7,18.469074
2024,32.75,-83.0,144,20,10,7,19.126934
2024,32.75,-82.75,141,18,9,7,19.24295
2024,32.75,-82.5,141,17,8,7,18.958185
2024,32.75,-82.25,140,15,9,7,19.046076
2024,32.75,-82.0,140,16,9,7,19.306232
2024,32.75,-81.75,137,18,9,7,19.675373
2024,32.75,-81.5,137,20,9,8,20.012432
2024,32.75,-81.25,137,21,9,8,20.435627
2024,32.75,-81.0,135,22,9,7,20.019024
2024,32.75,-80.75,134,22,8,6,20.486603
2024,32.75,-80.5,128,14,6,6,21.321564
2024,32.75,-80.25,121,9,4,4,21.827814
2024,32.75,-80.0,118,5,2,1,22.428986
2024,32.5,-95.0,132,17,9,6,10.76568
2024,32.5,-94.75,129,16,8,7,10.561773
2024,32.5,-94.5,125,17,8,8,9.613598
2024,32.5,-94.25,125,15,8,8,9.803442
2024,32.5,-94.0,126,12,8,5,11.076099
2024,32.5,-93.75,128,17,7,5,12.078491
2024,32.5,-93.5,128,16,6,5,13.83938
2024,32.5,-93.25,130,14,6,5,12.591333
2024,32.5,-93.0,129,16,8,5,11.30813
2024,32.5,-92.75,129,16,7,6,10.357868
2024,32.5,-92.5,128,16,7,6,10.702398
2024,32.5,-92.25,129,20,8,5,10.060083
2024,32.5,-92.0,130,19,10,5,11.294067
2024,32.5,-91.75,130,18,9,5,13.009693
2024,32.5,-91.5,129,20,9,6,14.194458
2024,32.5,-91.25,129,19,7,5,14.520367
2024,32.5,-91.0,128,19,7,5,13.064899
2024,32.5,-90.75,131,22,7,6,12.277399
2024,32.5,-90.5,135,23,11,8,11.936382
2024,32.5,-90.25,136,26,12,7,9.792786
2024,32.5,-90.0,134,24,12,7,9.995758
2024,32.5,-89.75,134,26,10,6,10.094196
2024,32.5,-89.5,133,26,9,6,9.809429
2024,32.5,-89.25,133,27,11,6,9.504614
2024,32.5,-89.0,134,26,10,6,10.46438
2024,32.5,-88.75,134,27,13,7,9.810474
2024,32.5,-88.5,130,25,11,7,10.5768795
2024,32.5,-88.25,127,25,9,5,12.018286
2024,32.5,-88.0,127,21,9,5,12.893677
2024,32.5,-87.75,131,26,12,7,13.663599
2024,32.5,-87.5,132,26,12,6,14.436926
2024,32.5,-87.25,131,25,11,6,15.280676
2024,32.5,-87.0,133,24,12,7,16.106848
2024,32.5,-86.75,134,23,9,6,16.767786
2024,32.5,-86.5,134,20,8,5,17.105286
2024,32.5,-86.25,135,19,8,5,17.337317
2024,32.5,-86.0,136,22,9,5,17.284582
2024,32.5,-85.75,137,22,9,5,17.375988
2024,32.5,-85.5,137,23,9,6,17.119349
2024,32.5,-85.25,138,22,9,6,17.354895
2024,32.5,-85.0,138,21,9,6,17.48849
2024,32.5,-84.75,138,20,10,5,17.312708
2024,32.5,-84.5,139,21,10,5,17.474426
2024,32.5,-84.25,139,22,12,7,17.854115
2024,32.5,-84.0,135,19,9,6,18.276539
2024,32.5,-83.75,136,19,9,5,18.589428
2024,32.5,-83.5,135,17,10,6,19.148413
2024,32.5,-83.25,139,17,7,6,19.162476
2024,32.5,-83.0,136,16,8,7,19.598413
2024,32.5,-82.75,136,15,8,7,19.766779
2024,32.5,-82.5,136,13,9,7,19.72459
2024,32.5,-82.25,137,11,8,5,19.590998
2024,32.5,-82.0,135,11,8,6,19.534748
2024,32.5,-81.75,136,15,9,7,19.987823
2024,32.5,-81.5,135,17,9,8,20.60086
2024,32.5,-81.25,132,18,8,8,19.384014
2024,32.5,-81.0,130,12,8,5,21.367268
2024,32.5,-80.75,120,8,4,2,22.305939
2024,32.5,-80.5,110,2,1,1,24.777424
2024,32.25,-95.0,124,10,8,5,11.9057865
2024,32.25,-94.75,126,14,8,5,10.819458
2024,32.25,-94.5,124,14,9,8,11.136303
2024,32.25,-94.25,125,15,8,7,11.25935
2024,32.25,-94.0,126,14,7,5,12.296459
2024,32.25,-93.75,126,14,7,5,13.53396
